county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Mendocino,672.0,17.0,14,0,09/06/20
Fresno,26471.0,312.0,146,0,09/06/20
Inyo,169.0,13.0,0,0,09/06/20
San Joaquin,18558.0,368.0,1,0,09/06/20
Ventura,11315.0,118.0,61,0,09/06/20
Trinity,13.0,0.0,0,0,09/06/20
Mariposa,72.0,2.0,0,0,09/06/20
El Dorado,1008.0,2.0,1,0,09/06/20
Sonoma,6212.0,93.0,63,0,09/06/20
Shasta,550.0,12.0,6,0,09/06/20
Lassen,709.0,0.0,0,0,09/06/20
Colusa,475.0,6.0,3,0,09/06/20
Lake,362.0,5.0,3,0,09/06/20
Modoc,20.0,0.0,1,0,09/06/20
Tulare,14636.0,243.0,60,0,09/06/20
San Benito,1178.0,9.0,25,0,09/06/20
Alameda,19029.0,299.0,56,0,09/06/20
Marin,6276.0,96.0,17,0,09/06/20
San Diego,40652.0,704.0,308,0,09/06/20
Out Of Country,0.0,0.0,0,0,09/06/20
Glenn,474.0,3.0,0,0,09/06/20
Siskiyou,132.0,0.0,1,0,09/06/20
Madera,3867.0,58.0,16,0,09/06/20
Tehama,455.0,1.0,8,0,09/06/20
Sutter,1451.0,10.0,6,0,09/06/20
Napa,1501.0,13.0,17,0,09/06/20
Los Angeles,248316.0,6005.0,744,5,09/06/20
Sacramento,19128.0,327.0,173,0,09/06/20
Merced,8327.0,120.0,30,0,09/06/20
Kings,6561.0,76.0,43,0,09/06/20
Kern,29699.0,296.0,54,0,09/06/20
Riverside,53970.0,1067.0,190,0,09/06/20
Unassigned,1.0,0.0,0,0,09/06/20
Contra Costa,14565.0,186.0,109,0,09/06/20
Del Norte,109.0,1.0,0,0,09/06/20
San Bernardino,48923.0,765.0,123,0,09/06/20
Stanislaus,15288.0,289.0,90,7,09/06/20
Humboldt,404.0,4.0,2,0,09/06/20
Plumas,42.0,0.0,0,0,09/06/20
Amador,275.0,15.0,1,-1,09/06/20
Imperial,10152.0,296.0,1,0,09/06/20
Yolo,2556.0,53.0,22,0,09/06/20
Santa Clara,18596.0,260.0,101,0,09/07/20
San Mateo,8409.0,135.0,22,0,09/07/20
Santa Barbara,8479.0,97.0,45,0,09/07/20
Tuolumne,196.0,2.0,2,0,09/07/20
Sierra,6.0,0.0,0,0,09/07/20
Placer,3188.0,36.0,19,0,09/07/20
San Luis Obispo,3116.0,22.0,15,0,09/07/20
Solano,5640.0,48.0,21,0,09/07/20
Monterey,8463.0,59.0,60,1,09/07/20
Yuba,923.0,6.0,10,0,09/07/20
San Francisco,9813.0,86.0,0,0,09/07/20
Orange,49132.0,1053.0,201,0,09/07/20
Mono,145.0,2.0,0,0,09/07/20
Calaveras,234.0,2.0,-1,0,09/07/20
Alpine,2.0,0.0,0,0,09/07/20
Nevada,469.0,5.0,2,0,09/07/20
Butte,2450.0,23.0,4,0,09/07/20
Santa Cruz,1902.0,7.0,0,0,09/07/20
Mendocino,687.0,17.0,15,0,09/07/20
Fresno,26565.0,312.0,94,0,09/07/20
Inyo,169.0,13.0,0,0,09/07/20
San Joaquin,18552.0,368.0,-6,0,09/07/20
Ventura,11463.0,118.0,148,0,09/07/20
Trinity,13.0,0.0,0,0,09/07/20
Mariposa,72.0,2.0,0,0,09/07/20
El Dorado,1011.0,2.0,3,0,09/07/20
Sonoma,6268.0,93.0,56,0,09/07/20
Shasta,556.0,12.0,6,0,09/07/20
Lassen,709.0,0.0,0,0,09/07/20
Colusa,475.0,6.0,0,0,09/07/20
Lake,367.0,5.0,5,0,09/07/20
Modoc,20.0,0.0,0,0,09/07/20
Tulare,14637.0,243.0,1,0,09/07/20
San Benito,1180.0,9.0,2,0,09/07/20
Alameda,19188.0,300.0,159,1,09/07/20
Marin,6296.0,96.0,20,0,09/07/20
San Diego,40868.0,707.0,216,3,09/07/20
Out Of Country,0.0,0.0,0,0,09/07/20
Glenn,488.0,3.0,14,0,09/07/20
Siskiyou,133.0,0.0,1,0,09/07/20
Madera,3889.0,58.0,22,0,09/07/20
Tehama,453.0,1.0,-2,0,09/07/20
Sutter,1468.0,10.0,17,0,09/07/20
Napa,1514.0,13.0,13,0,09/07/20
Los Angeles,248804.0,6030.0,488,25,09/07/20
Sacramento,19292.0,327.0,164,0,09/07/20
Merced,8381.0,120.0,54,0,09/07/20
Kings,6630.0,76.0,69,0,09/07/20
Kern,29790.0,296.0,91,0,09/07/20
Riverside,54178.0,1067.0,208,0,09/07/20
Unassigned,2.0,0.0,1,0,09/07/20
Contra Costa,14637.0,187.0,72,1,09/07/20
Del Norte,109.0,1.0,0,0,09/07/20
San Bernardino,49043.0,765.0,120,0,09/07/20
Stanislaus,15343.0,290.0,55,1,09/07/20
Humboldt,416.0,4.0,12,0,09/07/20
Plumas,42.0,0.0,0,0,09/07/20
Amador,276.0,15.0,1,0,09/07/20
Imperial,10199.0,296.0,47,0,09/07/20
Yolo,2565.0,53.0,9,0,09/07/20
Santa Clara,18645.0,260.0,49,0,09/08/20
San Mateo,8460.0,136.0,51,1,09/08/20
Santa Barbara,8488.0,97.0,9,0,09/08/20
Tuolumne,197.0,2.0,1,0,09/08/20
Sierra,6.0,0.0,0,0,09/08/20
Placer,3205.0,36.0,17,0,09/08/20
San Luis Obispo,3120.0,22.0,4,0,09/08/20
Solano,5654.0,48.0,14,0,09/08/20
Monterey,8491.0,62.0,28,3,09/08/20
Yuba,923.0,7.0,0,1,09/08/20
San Francisco,9821.0,86.0,8,0,09/08/20
Orange,49214.0,1056.0,82,3,09/08/20
Mono,145.0,2.0,0,0,09/08/20
Calaveras,233.0,2.0,-1,0,09/08/20
Alpine,2.0,0.0,0,0,09/08/20
Nevada,470.0,5.0,1,0,09/08/20
Butte,2453.0,28.0,3,5,09/08/20
Santa Cruz,1903.0,7.0,1,0,09/08/20
Mendocino,690.0,17.0,3,0,09/08/20
Fresno,26640.0,326.0,75,14,09/08/20
Inyo,169.0,13.0,0,0,09/08/20
San Joaquin,18550.0,377.0,-2,9,09/08/20
Ventura,11475.0,123.0,12,5,09/08/20
Trinity,13.0,0.0,0,0,09/08/20
Mariposa,72.0,2.0,0,0,09/08/20
El Dorado,1011.0,2.0,0,0,09/08/20
Sonoma,6356.0,93.0,88,0,09/08/20
Shasta,556.0,12.0,0,0,09/08/20
Lassen,710.0,0.0,1,0,09/08/20
Colusa,475.0,6.0,0,0,09/08/20
Lake,370.0,5.0,3,0,09/08/20
Modoc,20.0,0.0,0,0,09/08/20
Tulare,14635.0,246.0,-2,3,09/08/20
San Benito,1188.0,10.0,8,1,09/08/20
Alameda,19293.0,303.0,105,3,09/08/20
Marin,6313.0,99.0,17,3,09/08/20
San Diego,41079.0,709.0,211,2,09/08/20
Out Of Country,0.0,0.0,0,0,09/08/20
Glenn,492.0,3.0,4,0,09/08/20
Siskiyou,136.0,0.0,3,0,09/08/20
Madera,3904.0,58.0,15,0,09/08/20
Tehama,458.0,1.0,5,0,09/08/20
Sutter,1473.0,10.0,5,0,09/08/20
Napa,1518.0,13.0,4,0,09/08/20
Los Angeles,249217.0,6036.0,413,6,09/08/20
Sacramento,19411.0,334.0,119,7,09/08/20
Merced,8381.0,123.0,0,3,09/08/20
Kings,6658.0,76.0,28,0,09/08/20
Kern,29850.0,296.0,60,0,09/08/20
Riverside,54168.0,1075.0,-10,8,09/08/20
Unassigned,2.0,0.0,0,0,09/08/20
Contra Costa,14740.0,187.0,103,0,09/08/20
Del Norte,109.0,1.0,0,0,09/08/20
San Bernardino,49034.0,765.0,-9,0,09/08/20
Stanislaus,15415.0,295.0,72,5,09/08/20
Humboldt,420.0,4.0,4,0,09/08/20
Plumas,42.0,0.0,0,0,09/08/20
Amador,276.0,16.0,0,1,09/08/20
Imperial,10198.0,296.0,-1,0,09/08/20
Yolo,2580.0,53.0,15,0,09/08/20
Santa Clara,18759.0,263.0,114,3,09/09/20
San Mateo,8478.0,136.0,18,0,09/09/20
Santa Barbara,8528.0,99.0,40,2,09/09/20
Tuolumne,204.0,3.0,7,1,09/09/20
Sierra,6.0,0.0,0,0,09/09/20
Placer,3222.0,36.0,17,0,09/09/20
San Luis Obispo,3131.0,22.0,11,0,09/09/20
Solano,5680.0,48.0,26,0,09/09/20
Monterey,8527.0,62.0,36,0,09/09/20
Yuba,936.0,7.0,13,0,09/09/20
San Francisco,9996.0,87.0,175,1,09/09/20
Orange,49394.0,1065.0,180,9,09/09/20
Mono,145.0,2.0,0,0,09/09/20
Calaveras,242.0,2.0,9,0,09/09/20
Alpine,2.0,0.0,0,0,09/09/20
Nevada,476.0,5.0,6,0,09/09/20
Butte,2561.0,28.0,108,0,09/09/20
Santa Cruz,1967.0,7.0,64,0,09/09/20
Mendocino,695.0,17.0,5,0,09/09/20
Fresno,26724.0,326.0,84,0,09/09/20
Inyo,173.0,13.0,4,0,09/09/20
San Joaquin,18799.0,382.0,249,5,09/09/20
Ventura,11497.0,126.0,22,3,09/09/20
Trinity,14.0,0.0,1,0,09/09/20
Mariposa,72.0,2.0,0,0,09/09/20
El Dorado,1020.0,2.0,9,0,09/09/20
Sonoma,6397.0,98.0,41,5,09/09/20
Shasta,562.0,12.0,6,0,09/09/20
Lassen,714.0,0.0,4,0,09/09/20
Colusa,479.0,6.0,4,0,09/09/20
Lake,371.0,6.0,1,1,09/09/20
Modoc,20.0,0.0,0,0,09/09/20
Tulare,14787.0,246.0,152,0,09/09/20
San Benito,1199.0,10.0,11,0,09/09/20
Alameda,19399.0,303.0,106,0,09/09/20
Marin,6321.0,99.0,8,0,09/09/20
San Diego,41326.0,709.0,247,0,09/09/20
Out Of Country,0.0,0.0,0,0,09/09/20
Glenn,508.0,3.0,16,0,09/09/20
Siskiyou,137.0,0.0,1,0,09/09/20
Madera,3926.0,58.0,22,0,09/09/20
Tehama,462.0,1.0,4,0,09/09/20
Sutter,1487.0,10.0,14,0,09/09/20
Napa,1531.0,13.0,13,0,09/09/20
Los Angeles,249876.0,6090.0,659,54,09/09/20
Sacramento,19474.0,339.0,63,5,09/09/20
Merced,8441.0,125.0,60,2,09/09/20
Kings,6721.0,76.0,63,0,09/09/20
Kern,29925.0,297.0,75,1,09/09/20
Riverside,54320.0,1085.0,152,10,09/09/20
Unassigned,1.0,0.0,-1,0,09/09/20
Contra Costa,14816.0,187.0,76,0,09/09/20
Del Norte,109.0,1.0,0,0,09/09/20
San Bernardino,49264.0,791.0,230,26,09/09/20
Stanislaus,15469.0,299.0,54,4,09/09/20
Humboldt,420.0,4.0,0,0,09/09/20
Plumas,42.0,0.0,0,0,09/09/20
Amador,276.0,16.0,0,0,09/09/20
Imperial,10233.0,301.0,35,5,09/09/20
Yolo,2604.0,53.0,24,0,09/09/20
Santa Clara,18870.0,263.0,111,0,09/10/20
San Mateo,8529.0,136.0,51,0,09/10/20
Santa Barbara,8552.0,103.0,24,4,09/10/20
Tuolumne,205.0,3.0,1,0,09/10/20
Sierra,6.0,0.0,0,0,09/10/20
Placer,3233.0,38.0,11,2,09/10/20
San Luis Obispo,3161.0,23.0,30,1,09/10/20
Solano,5696.0,48.0,16,0,09/10/20
Monterey,8570.0,62.0,43,0,09/10/20
Yuba,941.0,7.0,5,0,09/10/20
San Francisco,10082.0,88.0,86,1,09/10/20
Orange,49617.0,1069.0,223,4,09/10/20
Mono,145.0,2.0,0,0,09/10/20
Calaveras,244.0,2.0,2,0,09/10/20
Alpine,2.0,0.0,0,0,09/10/20
Nevada,478.0,5.0,2,0,09/10/20
Butte,2590.0,28.0,29,0,09/10/20
Santa Cruz,1986.0,7.0,19,0,09/10/20
Mendocino,697.0,18.0,2,1,09/10/20
Fresno,26783.0,326.0,59,0,09/10/20
Inyo,176.0,14.0,3,1,09/10/20
San Joaquin,18854.0,383.0,55,1,09/10/20
Ventura,11600.0,129.0,103,3,09/10/20
Trinity,15.0,0.0,1,0,09/10/20
Mariposa,72.0,2.0,0,0,09/10/20
El Dorado,1020.0,2.0,0,0,09/10/20
Sonoma,6424.0,98.0,27,0,09/10/20
Shasta,566.0,12.0,4,0,09/10/20
Lassen,716.0,0.0,2,0,09/10/20
Colusa,482.0,6.0,3,0,09/10/20
Lake,377.0,6.0,6,0,09/10/20
Modoc,21.0,0.0,1,0,09/10/20
Tulare,14860.0,246.0,73,0,09/10/20
San Benito,1201.0,10.0,2,0,09/10/20
Alameda,19509.0,303.0,110,0,09/10/20
Marin,6344.0,99.0,23,0,09/10/20
San Diego,41610.0,725.0,284,16,09/10/20
Out Of Country,0.0,0.0,0,0,09/10/20
Glenn,511.0,3.0,3,0,09/10/20
Siskiyou,137.0,0.0,0,0,09/10/20
Madera,3979.0,58.0,53,0,09/10/20
Tehama,466.0,1.0,4,0,09/10/20
Sutter,1494.0,10.0,7,0,09/10/20
Napa,1536.0,13.0,5,0,09/10/20
Los Angeles,251003.0,6128.0,1127,38,09/10/20
Sacramento,19618.0,346.0,144,7,09/10/20
Merced,8461.0,126.0,20,1,09/10/20
Kings,6739.0,76.0,18,0,09/10/20
Kern,29988.0,307.0,63,10,09/10/20
Riverside,54417.0,1094.0,97,9,09/10/20
Unassigned,7.0,0.0,6,0,09/10/20
Contra Costa,14909.0,188.0,93,1,09/10/20
Del Norte,112.0,1.0,3,0,09/10/20
San Bernardino,49467.0,796.0,203,5,09/10/20
Stanislaus,15509.0,303.0,40,4,09/10/20
Humboldt,422.0,4.0,2,0,09/10/20
Plumas,42.0,0.0,0,0,09/10/20
Amador,277.0,16.0,1,0,09/10/20
Imperial,10251.0,303.0,18,2,09/10/20
Yolo,2612.0,53.0,8,0,09/10/20
Santa Clara,19065.0,276.0,195,13,09/11/20
San Mateo,8611.0,139.0,82,3,09/11/20
Santa Barbara,8592.0,105.0,40,2,09/11/20
Tuolumne,208.0,3.0,3,0,09/11/20
Sierra,6.0,0.0,0,0,09/11/20
Placer,3254.0,38.0,21,0,09/11/20
San Luis Obispo,3190.0,23.0,29,0,09/11/20
Solano,5742.0,48.0,46,0,09/11/20
Monterey,8595.0,64.0,25,2,09/11/20
Yuba,946.0,7.0,5,0,09/11/20
San Francisco,10133.0,89.0,51,1,09/11/20
Orange,49755.0,1081.0,138,12,09/11/20
Mono,145.0,2.0,0,0,09/11/20
Calaveras,242.0,10.0,-2,8,09/11/20
Alpine,2.0,0.0,0,0,09/11/20
Nevada,483.0,5.0,5,0,09/11/20
Butte,2605.0,28.0,15,0,09/11/20
Santa Cruz,1997.0,7.0,11,0,09/11/20
Mendocino,700.0,17.0,3,-1,09/11/20
Fresno,26917.0,337.0,134,11,09/11/20
Inyo,176.0,14.0,0,0,09/11/20
San Joaquin,19019.0,383.0,165,0,09/11/20
Ventura,11700.0,129.0,100,0,09/11/20
Trinity,16.0,0.0,1,0,09/11/20
Mariposa,72.0,2.0,0,0,09/11/20
El Dorado,1024.0,2.0,4,0,09/11/20
Sonoma,6469.0,98.0,45,0,09/11/20
Shasta,568.0,12.0,2,0,09/11/20
Lassen,719.0,0.0,3,0,09/11/20
Colusa,484.0,6.0,2,0,09/11/20
Lake,382.0,7.0,5,1,09/11/20
Modoc,21.0,0.0,0,0,09/11/20
Tulare,14932.0,247.0,72,1,09/11/20
San Benito,1202.0,10.0,1,0,09/11/20
Alameda,19625.0,320.0,116,17,09/11/20
Marin,6364.0,99.0,20,0,09/11/20
San Diego,41971.0,730.0,361,5,09/11/20
Out Of Country,0.0,0.0,0,0,09/11/20
Glenn,515.0,3.0,4,0,09/11/20
Siskiyou,139.0,0.0,2,0,09/11/20
Madera,4018.0,58.0,39,0,09/11/20
Tehama,466.0,1.0,0,0,09/11/20
Sutter,1505.0,10.0,11,0,09/11/20
Napa,1543.0,13.0,7,0,09/11/20
Los Angeles,252057.0,6171.0,1054,43,09/11/20
Sacramento,20012.0,346.0,394,0,09/11/20
Merced,8489.0,127.0,28,1,09/11/20
Kings,6770.0,77.0,31,1,09/11/20
Kern,30059.0,322.0,71,15,09/11/20
Riverside,54717.0,1103.0,300,9,09/11/20
Unassigned,2.0,0.0,-5,0,09/11/20
Contra Costa,15001.0,189.0,92,1,09/11/20
Del Norte,115.0,1.0,3,0,09/11/20
San Bernardino,49682.0,800.0,215,4,09/11/20
Stanislaus,15613.0,310.0,104,7,09/11/20
Humboldt,426.0,5.0,4,1,09/11/20
Plumas,42.0,0.0,0,0,09/11/20
Amador,277.0,16.0,0,0,09/11/20
Imperial,10286.0,308.0,35,5,09/11/20
Yolo,2632.0,53.0,20,0,09/11/20
Santa Clara,19330.0,280.0,265,4,09/12/20
San Mateo,8759.0,139.0,148,0,09/12/20
Santa Barbara,8642.0,105.0,50,0,09/12/20
Tuolumne,208.0,3.0,0,0,09/12/20
Sierra,6.0,0.0,0,0,09/12/20
Placer,3280.0,39.0,26,1,09/12/20
San Luis Obispo,3220.0,23.0,30,0,09/12/20
Solano,5772.0,48.0,30,0,09/12/20
Monterey,8743.0,64.0,148,0,09/12/20
Yuba,963.0,7.0,17,0,09/12/20
San Francisco,10257.0,90.0,124,1,09/12/20
Orange,49895.0,1093.0,140,12,09/12/20
Mono,147.0,2.0,2,0,09/12/20
Calaveras,246.0,10.0,4,0,09/12/20
Alpine,2.0,0.0,0,0,09/12/20
Nevada,482.0,5.0,-1,0,09/12/20
Butte,2629.0,28.0,24,0,09/12/20
Santa Cruz,2016.0,7.0,19,0,09/12/20
Mendocino,700.0,17.0,0,0,09/12/20
Fresno,27076.0,337.0,159,0,09/12/20
Inyo,177.0,14.0,1,0,09/12/20
San Joaquin,19108.0,383.0,89,0,09/12/20
Ventura,11759.0,129.0,59,0,09/12/20
Trinity,15.0,0.0,-1,0,09/12/20
Mariposa,72.0,2.0,0,0,09/12/20
El Dorado,1034.0,2.0,10,0,09/12/20
Sonoma,6531.0,108.0,62,10,09/12/20
Shasta,569.0,12.0,1,0,09/12/20
Lassen,719.0,0.0,0,0,09/12/20
Colusa,486.0,6.0,2,0,09/12/20
Lake,393.0,7.0,11,0,09/12/20
Modoc,21.0,0.0,0,0,09/12/20
Tulare,15018.0,247.0,86,0,09/12/20
San Benito,1208.0,10.0,6,0,09/12/20
Alameda,19758.0,320.0,133,0,09/12/20
Marin,6393.0,99.0,29,0,09/12/20
San Diego,42416.0,734.0,445,4,09/12/20
Out Of Country,0.0,0.0,0,0,09/12/20
Glenn,517.0,3.0,2,0,09/12/20
Siskiyou,141.0,0.0,2,0,09/12/20
Madera,4058.0,58.0,40,0,09/12/20
Tehama,471.0,1.0,5,0,09/12/20
Sutter,1529.0,10.0,24,0,09/12/20
Napa,1556.0,13.0,13,0,09/12/20
Los Angeles,253156.0,6197.0,1099,26,09/12/20
Sacramento,20184.0,346.0,172,0,09/12/20
Merced,8533.0,127.0,44,0,09/12/20
Kings,6895.0,77.0,125,0,09/12/20
Kern,30202.0,326.0,143,4,09/12/20
Riverside,55058.0,1103.0,341,0,09/12/20
Unassigned,1.0,0.0,-1,0,09/12/20
Contra Costa,15135.0,191.0,134,2,09/12/20
Del Norte,116.0,1.0,1,0,09/12/20
San Bernardino,49945.0,814.0,263,14,09/12/20
Stanislaus,15675.0,310.0,62,0,09/12/20
Humboldt,430.0,5.0,4,0,09/12/20
Plumas,42.0,0.0,0,0,09/12/20
Amador,278.0,16.0,1,0,09/12/20
Imperial,10305.0,308.0,19,0,09/12/20
Yolo,2646.0,53.0,14,0,09/12/20
Santa Clara,19456.0,283.0,126,3,09/13/20
San Mateo,8811.0,139.0,52,0,09/13/20
Santa Barbara,8690.0,105.0,48,0,09/13/20
Tuolumne,208.0,3.0,0,0,09/13/20
Sierra,6.0,0.0,0,0,09/13/20
Placer,3291.0,39.0,11,0,09/13/20
San Luis Obispo,3240.0,23.0,20,0,09/13/20
Solano,5810.0,48.0,38,0,09/13/20
Monterey,8826.0,64.0,83,0,09/13/20
Yuba,967.0,7.0,4,0,09/13/20
San Francisco,10254.0,91.0,-3,1,09/13/20
Orange,50061.0,1093.0,166,0,09/13/20
Mono,147.0,2.0,0,0,09/13/20
Calaveras,246.0,10.0,0,0,09/13/20
Alpine,2.0,0.0,0,0,09/13/20
Nevada,486.0,5.0,4,0,09/13/20
Butte,2640.0,28.0,11,0,09/13/20
Santa Cruz,2016.0,7.0,0,0,09/13/20
Mendocino,707.0,17.0,7,0,09/13/20
Fresno,27196.0,337.0,120,0,09/13/20
Inyo,176.0,14.0,-1,0,09/13/20
San Joaquin,19110.0,383.0,2,0,09/13/20
Ventura,11855.0,129.0,96,0,09/13/20
Trinity,14.0,0.0,-1,0,09/13/20
Mariposa,74.0,2.0,2,0,09/13/20
El Dorado,1035.0,2.0,1,0,09/13/20
Sonoma,6592.0,108.0,61,0,09/13/20
Shasta,583.0,12.0,14,0,09/13/20
Lassen,719.0,0.0,0,0,09/13/20
Colusa,486.0,6.0,0,0,09/13/20
Lake,397.0,7.0,4,0,09/13/20
Modoc,21.0,0.0,0,0,09/13/20
Tulare,15098.0,247.0,80,0,09/13/20
San Benito,1217.0,10.0,9,0,09/13/20
Alameda,19815.0,332.0,57,12,09/13/20
Marin,6395.0,99.0,2,0,09/13/20
San Diego,42681.0,734.0,265,0,09/13/20
Out Of Country,0.0,0.0,0,0,09/13/20
Glenn,517.0,3.0,0,0,09/13/20
Siskiyou,143.0,0.0,2,0,09/13/20
Madera,4090.0,58.0,32,0,09/13/20
Tehama,476.0,1.0,5,0,09/13/20
Sutter,1539.0,10.0,10,0,09/13/20
Napa,1563.0,13.0,7,0,09/13/20
Los Angeles,253950.0,6208.0,794,11,09/13/20
Sacramento,20279.0,350.0,95,4,09/13/20
Merced,8575.0,127.0,42,0,09/13/20
Kings,6937.0,77.0,42,0,09/13/20
Kern,30277.0,332.0,75,6,09/13/20
Riverside,55235.0,1103.0,177,0,09/13/20
Unassigned,8.0,0.0,7,0,09/13/20
Contra Costa,15284.0,192.0,149,1,09/13/20
Del Norte,116.0,1.0,0,0,09/13/20
San Bernardino,49968.0,832.0,23,18,09/13/20
Stanislaus,15759.0,310.0,84,0,09/13/20
Humboldt,434.0,5.0,4,0,09/13/20
Plumas,42.0,0.0,0,0,09/13/20
Amador,279.0,16.0,1,0,09/13/20
Imperial,10304.0,308.0,-1,0,09/13/20
Yolo,2675.0,53.0,29,0,09/13/20
Santa Clara,19545.0,283.0,89,0,09/14/20
San Mateo,8847.0,139.0,36,0,09/14/20
Santa Barbara,8692.0,106.0,2,1,09/14/20
Tuolumne,208.0,3.0,0,0,09/14/20
Sierra,6.0,0.0,0,0,09/14/20
Placer,3302.0,39.0,11,0,09/14/20
San Luis Obispo,3248.0,26.0,8,3,09/14/20
Solano,5834.0,50.0,24,2,09/14/20
Monterey,8845.0,64.0,19,0,09/14/20
Yuba,977.0,7.0,10,0,09/14/20
San Francisco,10255.0,91.0,1,0,09/14/20
Orange,50149.0,1093.0,88,0,09/14/20
Mono,147.0,2.0,0,0,09/14/20
Calaveras,244.0,10.0,-2,0,09/14/20
Alpine,2.0,0.0,0,0,09/14/20
Nevada,489.0,5.0,3,0,09/14/20
Butte,2642.0,28.0,2,0,09/14/20
Santa Cruz,2016.0,7.0,0,0,09/14/20
Mendocino,710.0,17.0,3,0,09/14/20
Fresno,27232.0,337.0,36,0,09/14/20
Inyo,176.0,14.0,0,0,09/14/20
San Joaquin,19111.0,389.0,1,6,09/14/20
Ventura,11903.0,135.0,48,6,09/14/20
Trinity,14.0,0.0,0,0,09/14/20
Mariposa,74.0,2.0,0,0,09/14/20
El Dorado,1039.0,3.0,4,1,09/14/20
Sonoma,6630.0,108.0,38,0,09/14/20
Shasta,584.0,12.0,1,0,09/14/20
Lassen,719.0,0.0,0,0,09/14/20
Colusa,486.0,6.0,0,0,09/14/20
Lake,407.0,7.0,10,0,09/14/20
Modoc,21.0,0.0,0,0,09/14/20
Tulare,15096.0,247.0,-2,0,09/14/20
San Benito,1233.0,10.0,16,0,09/14/20
Alameda,19851.0,332.0,36,0,09/14/20
Marin,6409.0,99.0,14,0,09/14/20
San Diego,42889.0,734.0,208,0,09/14/20
Out Of Country,0.0,0.0,0,0,09/14/20
Glenn,521.0,3.0,4,0,09/14/20
Siskiyou,143.0,0.0,0,0,09/14/20
Madera,4104.0,58.0,14,0,09/14/20
Tehama,475.0,1.0,-1,0,09/14/20
Sutter,1549.0,10.0,10,0,09/14/20
Napa,1576.0,13.0,13,0,09/14/20
Los Angeles,254622.0,6231.0,672,23,09/14/20
Sacramento,20377.0,356.0,98,6,09/14/20
Merced,8593.0,129.0,18,2,09/14/20
Kings,6950.0,77.0,13,0,09/14/20
Kern,30344.0,332.0,67,0,09/14/20
Riverside,55488.0,1118.0,253,15,09/14/20
Unassigned,7.0,0.0,-1,0,09/14/20
Contra Costa,15354.0,192.0,70,0,09/14/20
Del Norte,116.0,1.0,0,0,09/14/20
San Bernardino,50163.0,832.0,195,0,09/14/20
Stanislaus,15812.0,310.0,53,0,09/14/20
Humboldt,437.0,6.0,3,1,09/14/20
Plumas,42.0,0.0,0,0,09/14/20
Amador,281.0,16.0,2,0,09/14/20
Imperial,10340.0,308.0,36,0,09/14/20
Yolo,2687.0,53.0,12,0,09/14/20
Santa Clara,19610.0,287.0,65,4,09/15/20
San Mateo,8895.0,142.0,48,3,09/15/20
Santa Barbara,8724.0,107.0,32,1,09/15/20
Tuolumne,209.0,3.0,1,0,09/15/20
Sierra,6.0,0.0,0,0,09/15/20
Placer,3331.0,39.0,29,0,09/15/20
San Luis Obispo,3262.0,26.0,14,0,09/15/20
Solano,5878.0,52.0,44,2,09/15/20
Monterey,8943.0,65.0,98,1,09/15/20
Yuba,991.0,7.0,14,0,09/15/20
San Francisco,10414.0,91.0,159,0,09/15/20
Orange,50294.0,1105.0,145,12,09/15/20
Mono,147.0,2.0,0,0,09/15/20
Calaveras,248.0,13.0,4,3,09/15/20
Alpine,2.0,0.0,0,0,09/15/20
Nevada,494.0,5.0,5,0,09/15/20
Butte,2695.0,31.0,53,3,09/15/20
Santa Cruz,2079.0,7.0,63,0,09/15/20
Mendocino,724.0,18.0,14,1,09/15/20
Fresno,27312.0,348.0,80,11,09/15/20
Inyo,176.0,14.0,0,0,09/15/20
San Joaquin,19313.0,392.0,202,3,09/15/20
Ventura,11932.0,138.0,29,3,09/15/20
Trinity,15.0,0.0,1,0,09/15/20
Mariposa,74.0,2.0,0,0,09/15/20
El Dorado,1046.0,4.0,7,1,09/15/20
Sonoma,6701.0,110.0,71,2,09/15/20
Shasta,627.0,12.0,43,0,09/15/20
Lassen,719.0,0.0,0,0,09/15/20
Colusa,497.0,6.0,11,0,09/15/20
Lake,416.0,7.0,9,0,09/15/20
Modoc,21.0,0.0,0,0,09/15/20
Tulare,15203.0,253.0,107,6,09/15/20
San Benito,1237.0,10.0,4,0,09/15/20
Alameda,19931.0,356.0,80,24,09/15/20
Marin,6423.0,106.0,14,7,09/15/20
San Diego,43183.0,742.0,294,8,09/15/20
Out Of Country,0.0,0.0,0,0,09/15/20
Glenn,531.0,3.0,10,0,09/15/20
Siskiyou,143.0,0.0,0,0,09/15/20
Madera,4122.0,58.0,18,0,09/15/20
Tehama,484.0,3.0,9,2,09/15/20
Sutter,1556.0,10.0,7,0,09/15/20
Napa,1580.0,13.0,4,0,09/15/20
Los Angeles,255048.0,6273.0,426,42,09/15/20
Sacramento,20487.0,358.0,110,2,09/15/20
Merced,8633.0,131.0,40,2,09/15/20
Kings,6977.0,77.0,27,0,09/15/20
Kern,30429.0,333.0,85,1,09/15/20
Riverside,55569.0,1125.0,81,7,09/15/20
Unassigned,1.0,0.0,-6,0,09/15/20
Contra Costa,15423.0,194.0,69,2,09/15/20
Del Norte,129.0,1.0,13,0,09/15/20
San Bernardino,50333.0,835.0,170,3,09/15/20
Stanislaus,15880.0,317.0,68,7,09/15/20
Humboldt,456.0,6.0,19,0,09/15/20
